,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,holidays
19803,2012-01-16,2012,1,16,0,3,15355,8.2,Tennessee,TN,3937.0,True
19804,2012-01-16,2012,1,16,0,3,15355,7.3,Texas,TX,47417.0,True
19805,2012-01-16,2012,1,16,0,3,15355,5.7,Utah,UT,415.0,True
19806,2012-01-16,2012,1,16,0,3,15355,5.0,Vermont,VT,4217.0,True
19807,2012-01-16,2012,1,16,0,3,15355,5.8,Virginia,VA,51946.0,True
19808,2012-01-16,2012,1,16,0,3,15355,8.3,Washington,WA,52679.0,True
19809,2012-01-16,2012,1,16,0,3,15355,7.4,West Virginia,WV,35368.0,True
19810,2012-01-16,2012,1,16,0,3,15355,6.9,Wisconsin,WI,44126.0,True
19811,2012-01-16,2012,1,16,0,3,15355,5.5,Wyoming,WY,64603.0,True
19812,2012-01-17,2012,1,17,1,3,15356,7.8,Alabama,AL,35913.0,False
19813,2012-01-17,2012,1,17,1,3,15356,7.2,Alaska,AK,69564.0,False
19814,2012-01-17,2012,1,17,1,3,15356,8.7,Arizona,AZ,37935.0,False
19815,2012-01-17,2012,1,17,1,3,15356,7.6,Arkansas,AR,34671.0,False
19816,2012-01-17,2012,1,17,1,3,15356,10.9,California,CA,51871.0,False
19817,2012-01-17,2012,1,17,1,3,15356,7.8,Colorado,CO,49254.0,False
19818,2012-01-17,2012,1,17,1,3,15356,8.0,Connecticut,CT,64906.0,False
19819,2012-01-17,2012,1,17,1,3,15356,7.0,Delaware,DE,62837.0,False
19820,2012-01-17,2012,1,17,1,3,15356,9.9,District of Columbia,DC,16803.0,False
19821,2012-01-17,2012,1,17,1,3,15356,9.6,Florida,FL,38604.0,False
19822,2012-01-17,2012,1,17,1,3,15356,9.2,Georgia,GA,42029.0,False
19823,2012-01-17,2012,1,17,1,3,15356,6.5,Hawaii,HI,49418.0,False
19824,2012-01-17,2012,1,17,1,3,15356,8.1,Idaho,ID,3462.0,False
19825,2012-01-17,2012,1,17,1,3,15356,9.4,Illinois,IL,50304.0,False
19826,2012-01-17,2012,1,17,1,3,15356,8.7,Indiana,IN,42996.0,False
19827,2012-01-17,2012,1,17,1,3,15356,5.4,Iowa,IA,45884.0,False
19828,2012-01-17,2012,1,17,1,3,15356,6.1,Kansas,KS,44243.0,False
19829,2012-01-17,2012,1,17,1,3,15356,8.8,Kentucky,KY,37579.0,False
19830,2012-01-17,2012,1,17,1,3,15356,6.9,Louisiana,LA,48599.0,False
19831,2012-01-17,2012,1,17,1,3,15356,7.0,Maine,ME,38352.0,False
19832,2012-01-17,2012,1,17,1,3,15356,6.5,Maryland,MD,53675.0,False
19833,2012-01-17,2012,1,17,1,3,15356,6.9,Massachusetts,MA,60808.0,False
19834,2012-01-17,2012,1,17,1,3,15356,9.0,Michigan,MI,38763.0,False
19835,2012-01-17,2012,1,17,1,3,15356,5.6,Minnesota,MN,50148.0,False
19836,2012-01-17,2012,1,17,1,3,15356,9.9,Mississippi,MS,31688.0,False
19837,2012-01-17,2012,1,17,1,3,15356,7.5,Missouri,MO,42204.0,False
19838,2012-01-17,2012,1,17,1,3,15356,6.5,Montana,MT,37733.0,False
19839,2012-01-17,2012,1,17,1,3,15356,4.0,Nebraska,NE,49569.0,False
19840,2012-01-17,2012,1,17,1,3,15356,12.7,Nevada,NV,44589.0,False
19841,2012-01-17,2012,1,17,1,3,15356,5.2,New Hampshire,NH,48388.0,False
19842,2012-01-17,2012,1,17,1,3,15356,9.0,New Jersey,NJ,55023.0,False
19843,2012-01-17,2012,1,17,1,3,15356,7.0,New Mexico,NM,40297.0,False
19844,2012-01-17,2012,1,17,1,3,15356,8.3,New York,NY,61267.0,False
19845,2012-01-17,2012,1,17,1,3,15356,10.2,North Carolina,NC,43141.0,False
19846,2012-01-17,2012,1,17,1,3,15356,3.2,North Dakota,ND,52185.0,False
19847,2012-01-17,2012,1,17,1,3,15356,7.7,Ohio,OH,42667.0,False
19848,2012-01-17,2012,1,17,1,3,15356,6.1,Oklahoma,OK,38303.0,False
19849,2012-01-17,2012,1,17,1,3,15356,8.8,Oregon,OR,49601.0,False
19850,2012-01-17,2012,1,17,1,3,15356,7.6,Pennsylvania,PA,46387.0,False
19852,2012-01-17,2012,1,17,1,3,15356,10.9,Rhode Island,RI,46332.0,False
19853,2012-01-17,2012,1,17,1,3,15356,9.3,South Carolina,SC,35126.0,False
19854,2012-01-17,2012,1,17,1,3,15356,4.2,South Dakota,SD,45605.0,False
19855,2012-01-17,2012,1,17,1,3,15356,8.2,Tennessee,TN,3937.0,False
19856,2012-01-17,2012,1,17,1,3,15356,7.3,Texas,TX,47417.0,False
19857,2012-01-17,2012,1,17,1,3,15356,5.7,Utah,UT,415.0,False
19858,2012-01-17,2012,1,17,1,3,15356,5.0,Vermont,VT,4217.0,False
19859,2012-01-17,2012,1,17,1,3,15356,5.8,Virginia,VA,51946.0,False
19860,2012-01-17,2012,1,17,1,3,15356,8.3,Washington,WA,52679.0,False
19861,2012-01-17,2012,1,17,1,3,15356,7.4,West Virginia,WV,35368.0,False
19862,2012-01-17,2012,1,17,1,3,15356,6.9,Wisconsin,WI,44126.0,False
19863,2012-01-17,2012,1,17,1,3,15356,5.5,Wyoming,WY,64603.0,False
19864,2012-01-18,2012,1,18,2,3,15357,7.8,Alabama,AL,35913.0,False
19865,2012-01-18,2012,1,18,2,3,15357,7.2,Alaska,AK,69564.0,False
19866,2012-01-18,2012,1,18,2,3,15357,8.7,Arizona,AZ,37935.0,False
19867,2012-01-18,2012,1,18,2,3,15357,7.6,Arkansas,AR,34671.0,False
19868,2012-01-18,2012,1,18,2,3,15357,10.9,California,CA,51871.0,False
19869,2012-01-18,2012,1,18,2,3,15357,7.8,Colorado,CO,49254.0,False
19870,2012-01-18,2012,1,18,2,3,15357,8.0,Connecticut,CT,64906.0,False
19871,2012-01-18,2012,1,18,2,3,15357,7.0,Delaware,DE,62837.0,False
19872,2012-01-18,2012,1,18,2,3,15357,9.9,District of Columbia,DC,16803.0,False
19873,2012-01-18,2012,1,18,2,3,15357,9.6,Florida,FL,38604.0,False
19874,2012-01-18,2012,1,18,2,3,15357,9.2,Georgia,GA,42029.0,False
19875,2012-01-18,2012,1,18,2,3,15357,6.5,Hawaii,HI,49418.0,False
19876,2012-01-18,2012,1,18,2,3,15357,8.1,Idaho,ID,3462.0,False
19877,2012-01-18,2012,1,18,2,3,15357,9.4,Illinois,IL,50304.0,False
19878,2012-01-18,2012,1,18,2,3,15357,8.7,Indiana,IN,42996.0,False
19879,2012-01-18,2012,1,18,2,3,15357,5.4,Iowa,IA,45884.0,False
19880,2012-01-18,2012,1,18,2,3,15357,6.1,Kansas,KS,44243.0,False
19881,2012-01-18,2012,1,18,2,3,15357,8.8,Kentucky,KY,37579.0,False
19882,2012-01-18,2012,1,18,2,3,15357,6.9,Louisiana,LA,48599.0,False
19883,2012-01-18,2012,1,18,2,3,15357,7.0,Maine,ME,38352.0,False
19884,2012-01-18,2012,1,18,2,3,15357,6.5,Maryland,MD,53675.0,False
19885,2012-01-18,2012,1,18,2,3,15357,6.9,Massachusetts,MA,60808.0,False
19886,2012-01-18,2012,1,18,2,3,15357,9.0,Michigan,MI,38763.0,False
19887,2012-01-18,2012,1,18,2,3,15357,5.6,Minnesota,MN,50148.0,False
19888,2012-01-18,2012,1,18,2,3,15357,9.9,Mississippi,MS,31688.0,False
19889,2012-01-18,2012,1,18,2,3,15357,7.5,Missouri,MO,42204.0,False
19890,2012-01-18,2012,1,18,2,3,15357,6.5,Montana,MT,37733.0,False
19891,2012-01-18,2012,1,18,2,3,15357,4.0,Nebraska,NE,49569.0,False
19892,2012-01-18,2012,1,18,2,3,15357,12.7,Nevada,NV,44589.0,False
19893,2012-01-18,2012,1,18,2,3,15357,5.2,New Hampshire,NH,48388.0,False
19894,2012-01-18,2012,1,18,2,3,15357,9.0,New Jersey,NJ,55023.0,False
19895,2012-01-18,2012,1,18,2,3,15357,7.0,New Mexico,NM,40297.0,False
19896,2012-01-18,2012,1,18,2,3,15357,8.3,New York,NY,61267.0,False
19897,2012-01-18,2012,1,18,2,3,15357,10.2,North Carolina,NC,43141.0,False
19898,2012-01-18,2012,1,18,2,3,15357,3.2,North Dakota,ND,52185.0,False
19899,2012-01-18,2012,1,18,2,3,15357,7.7,Ohio,OH,42667.0,False
19900,2012-01-18,2012,1,18,2,3,15357,6.1,Oklahoma,OK,38303.0,False
19901,2012-01-18,2012,1,18,2,3,15357,8.8,Oregon,OR,49601.0,False
19902,2012-01-18,2012,1,18,2,3,15357,7.6,Pennsylvania,PA,46387.0,False
19904,2012-01-18,2012,1,18,2,3,15357,10.9,Rhode Island,RI,46332.0,False
19905,2012-01-18,2012,1,18,2,3,15357,9.3,South Carolina,SC,35126.0,False
19906,2012-01-18,2012,1,18,2,3,15357,4.2,South Dakota,SD,45605.0,False
19907,2012-01-18,2012,1,18,2,3,15357,8.2,Tennessee,TN,3937.0,False
19908,2012-01-18,2012,1,18,2,3,15357,7.3,Texas,TX,47417.0,False
19909,2012-01-18,2012,1,18,2,3,15357,5.7,Utah,UT,415.0,False
19910,2012-01-18,2012,1,18,2,3,15357,5.0,Vermont,VT,4217.0,False
19911,2012-01-18,2012,1,18,2,3,15357,5.8,Virginia,VA,51946.0,False
19912,2012-01-18,2012,1,18,2,3,15357,8.3,Washington,WA,52679.0,False
19913,2012-01-18,2012,1,18,2,3,15357,7.4,West Virginia,WV,35368.0,False
19914,2012-01-18,2012,1,18,2,3,15357,6.9,Wisconsin,WI,44126.0,False
19915,2012-01-18,2012,1,18,2,3,15357,5.5,Wyoming,WY,64603.0,False
19916,2012-01-19,2012,1,19,3,3,15358,7.8,Alabama,AL,35913.0,False
19917,2012-01-19,2012,1,19,3,3,15358,7.2,Alaska,AK,69564.0,False
19918,2012-01-19,2012,1,19,3,3,15358,8.7,Arizona,AZ,37935.0,False
19919,2012-01-19,2012,1,19,3,3,15358,7.6,Arkansas,AR,34671.0,False
19920,2012-01-19,2012,1,19,3,3,15358,10.9,California,CA,51871.0,False
19921,2012-01-19,2012,1,19,3,3,15358,7.8,Colorado,CO,49254.0,False
19922,2012-01-19,2012,1,19,3,3,15358,8.0,Connecticut,CT,64906.0,False
19923,2012-01-19,2012,1,19,3,3,15358,7.0,Delaware,DE,62837.0,False
19924,2012-01-19,2012,1,19,3,3,15358,9.9,District of Columbia,DC,16803.0,False
19925,2012-01-19,2012,1,19,3,3,15358,9.6,Florida,FL,38604.0,False
19926,2012-01-19,2012,1,19,3,3,15358,9.2,Georgia,GA,42029.0,False
19927,2012-01-19,2012,1,19,3,3,15358,6.5,Hawaii,HI,49418.0,False
19928,2012-01-19,2012,1,19,3,3,15358,8.1,Idaho,ID,3462.0,False
19929,2012-01-19,2012,1,19,3,3,15358,9.4,Illinois,IL,50304.0,False
19930,2012-01-19,2012,1,19,3,3,15358,8.7,Indiana,IN,42996.0,False
19931,2012-01-19,2012,1,19,3,3,15358,5.4,Iowa,IA,45884.0,False
19932,2012-01-19,2012,1,19,3,3,15358,6.1,Kansas,KS,44243.0,False
19933,2012-01-19,2012,1,19,3,3,15358,8.8,Kentucky,KY,37579.0,False
19934,2012-01-19,2012,1,19,3,3,15358,6.9,Louisiana,LA,48599.0,False
19935,2012-01-19,2012,1,19,3,3,15358,7.0,Maine,ME,38352.0,False
19936,2012-01-19,2012,1,19,3,3,15358,6.5,Maryland,MD,53675.0,False
19937,2012-01-19,2012,1,19,3,3,15358,6.9,Massachusetts,MA,60808.0,False
19938,2012-01-19,2012,1,19,3,3,15358,9.0,Michigan,MI,38763.0,False
19939,2012-01-19,2012,1,19,3,3,15358,5.6,Minnesota,MN,50148.0,False
19940,2012-01-19,2012,1,19,3,3,15358,9.9,Mississippi,MS,31688.0,False
19941,2012-01-19,2012,1,19,3,3,15358,7.5,Missouri,MO,42204.0,False
19942,2012-01-19,2012,1,19,3,3,15358,6.5,Montana,MT,37733.0,False
19943,2012-01-19,2012,1,19,3,3,15358,4.0,Nebraska,NE,49569.0,False
19944,2012-01-19,2012,1,19,3,3,15358,12.7,Nevada,NV,44589.0,False
19945,2012-01-19,2012,1,19,3,3,15358,5.2,New Hampshire,NH,48388.0,False
19946,2012-01-19,2012,1,19,3,3,15358,9.0,New Jersey,NJ,55023.0,False
19947,2012-01-19,2012,1,19,3,3,15358,7.0,New Mexico,NM,40297.0,False
19948,2012-01-19,2012,1,19,3,3,15358,8.3,New York,NY,61267.0,False
19949,2012-01-19,2012,1,19,3,3,15358,10.2,North Carolina,NC,43141.0,False
19950,2012-01-19,2012,1,19,3,3,15358,3.2,North Dakota,ND,52185.0,False
19951,2012-01-19,2012,1,19,3,3,15358,7.7,Ohio,OH,42667.0,False
19952,2012-01-19,2012,1,19,3,3,15358,6.1,Oklahoma,OK,38303.0,False
19953,2012-01-19,2012,1,19,3,3,15358,8.8,Oregon,OR,49601.0,False
19954,2012-01-19,2012,1,19,3,3,15358,7.6,Pennsylvania,PA,46387.0,False
19956,2012-01-19,2012,1,19,3,3,15358,10.9,Rhode Island,RI,46332.0,False
19957,2012-01-19,2012,1,19,3,3,15358,9.3,South Carolina,SC,35126.0,False
19958,2012-01-19,2012,1,19,3,3,15358,4.2,South Dakota,SD,45605.0,False
19959,2012-01-19,2012,1,19,3,3,15358,8.2,Tennessee,TN,3937.0,False
19960,2012-01-19,2012,1,19,3,3,15358,7.3,Texas,TX,47417.0,True
19961,2012-01-19,2012,1,19,3,3,15358,5.7,Utah,UT,415.0,False
19962,2012-01-19,2012,1,19,3,3,15358,5.0,Vermont,VT,4217.0,False
19963,2012-01-19,2012,1,19,3,3,15358,5.8,Virginia,VA,51946.0,False
19964,2012-01-19,2012,1,19,3,3,15358,8.3,Washington,WA,52679.0,False
19965,2012-01-19,2012,1,19,3,3,15358,7.4,West Virginia,WV,35368.0,False
19966,2012-01-19,2012,1,19,3,3,15358,6.9,Wisconsin,WI,44126.0,False
19967,2012-01-19,2012,1,19,3,3,15358,5.5,Wyoming,WY,64603.0,False
19968,2012-01-20,2012,1,20,4,3,15359,7.8,Alabama,AL,35913.0,False
19969,2012-01-20,2012,1,20,4,3,15359,7.2,Alaska,AK,69564.0,False
19970,2012-01-20,2012,1,20,4,3,15359,8.7,Arizona,AZ,37935.0,False
19971,2012-01-20,2012,1,20,4,3,15359,7.6,Arkansas,AR,34671.0,False
19972,2012-01-20,2012,1,20,4,3,15359,10.9,California,CA,51871.0,False
19973,2012-01-20,2012,1,20,4,3,15359,7.8,Colorado,CO,49254.0,False
19974,2012-01-20,2012,1,20,4,3,15359,8.0,Connecticut,CT,64906.0,False
19975,2012-01-20,2012,1,20,4,3,15359,7.0,Delaware,DE,62837.0,False
19976,2012-01-20,2012,1,20,4,3,15359,9.9,District of Columbia,DC,16803.0,False
19977,2012-01-20,2012,1,20,4,3,15359,9.6,Florida,FL,38604.0,False
19978,2012-01-20,2012,1,20,4,3,15359,9.2,Georgia,GA,42029.0,False
19979,2012-01-20,2012,1,20,4,3,15359,6.5,Hawaii,HI,49418.0,False
19980,2012-01-20,2012,1,20,4,3,15359,8.1,Idaho,ID,3462.0,False
19981,2012-01-20,2012,1,20,4,3,15359,9.4,Illinois,IL,50304.0,False
19982,2012-01-20,2012,1,20,4,3,15359,8.7,Indiana,IN,42996.0,False
19983,2012-01-20,2012,1,20,4,3,15359,5.4,Iowa,IA,45884.0,False
19984,2012-01-20,2012,1,20,4,3,15359,6.1,Kansas,KS,44243.0,False
19985,2012-01-20,2012,1,20,4,3,15359,8.8,Kentucky,KY,37579.0,False
19986,2012-01-20,2012,1,20,4,3,15359,6.9,Louisiana,LA,48599.0,False
19987,2012-01-20,2012,1,20,4,3,15359,7.0,Maine,ME,38352.0,False
19988,2012-01-20,2012,1,20,4,3,15359,6.5,Maryland,MD,53675.0,False
19989,2012-01-20,2012,1,20,4,3,15359,6.9,Massachusetts,MA,60808.0,False
19990,2012-01-20,2012,1,20,4,3,15359,9.0,Michigan,MI,38763.0,False
19991,2012-01-20,2012,1,20,4,3,15359,5.6,Minnesota,MN,50148.0,False
19992,2012-01-20,2012,1,20,4,3,15359,9.9,Mississippi,MS,31688.0,False
19993,2012-01-20,2012,1,20,4,3,15359,7.5,Missouri,MO,42204.0,False
19994,2012-01-20,2012,1,20,4,3,15359,6.5,Montana,MT,37733.0,False
19995,2012-01-20,2012,1,20,4,3,15359,4.0,Nebraska,NE,49569.0,False
19996,2012-01-20,2012,1,20,4,3,15359,12.7,Nevada,NV,44589.0,False
19997,2012-01-20,2012,1,20,4,3,15359,5.2,New Hampshire,NH,48388.0,False
19998,2012-01-20,2012,1,20,4,3,15359,9.0,New Jersey,NJ,55023.0,False
19999,2012-01-20,2012,1,20,4,3,15359,7.0,New Mexico,NM,40297.0,False
20000,2012-01-20,2012,1,20,4,3,15359,8.3,New York,NY,61267.0,False
20001,2012-01-20,2012,1,20,4,3,15359,10.2,North Carolina,NC,43141.0,False
20002,2012-01-20,2012,1,20,4,3,15359,3.2,North Dakota,ND,52185.0,False
20003,2012-01-20,2012,1,20,4,3,15359,7.7,Ohio,OH,42667.0,False
20004,2012-01-20,2012,1,20,4,3,15359,6.1,Oklahoma,OK,38303.0,False
20005,2012-01-20,2012,1,20,4,3,15359,8.8,Oregon,OR,49601.0,False
20006,2012-01-20,2012,1,20,4,3,15359,7.6,Pennsylvania,PA,46387.0,False
20008,2012-01-20,2012,1,20,4,3,15359,10.9,Rhode Island,RI,46332.0,False
20009,2012-01-20,2012,1,20,4,3,15359,9.3,South Carolina,SC,35126.0,False
20010,2012-01-20,2012,1,20,4,3,15359,4.2,South Dakota,SD,45605.0,False
20011,2012-01-20,2012,1,20,4,3,15359,8.2,Tennessee,TN,3937.0,False
20012,2012-01-20,2012,1,20,4,3,15359,7.3,Texas,TX,47417.0,False
20013,2012-01-20,2012,1,20,4,3,15359,5.7,Utah,UT,415.0,False
20014,2012-01-20,2012,1,20,4,3,15359,5.0,Vermont,VT,4217.0,False
20015,2012-01-20,2012,1,20,4,3,15359,5.8,Virginia,VA,51946.0,False
20016,2012-01-20,2012,1,20,4,3,15359,8.3,Washington,WA,52679.0,False
20017,2012-01-20,2012,1,20,4,3,15359,7.4,West Virginia,WV,35368.0,False
20018,2012-01-20,2012,1,20,4,3,15359,6.9,Wisconsin,WI,44126.0,False
20019,2012-01-20,2012,1,20,4,3,15359,5.5,Wyoming,WY,64603.0,False
20020,2012-01-21,2012,1,21,5,3,15360,7.8,Alabama,AL,35913.0,False
20021,2012-01-21,2012,1,21,5,3,15360,7.2,Alaska,AK,69564.0,False
20022,2012-01-21,2012,1,21,5,3,15360,8.7,Arizona,AZ,37935.0,False
20023,2012-01-21,2012,1,21,5,3,15360,7.6,Arkansas,AR,34671.0,False
20024,2012-01-21,2012,1,21,5,3,15360,10.9,California,CA,51871.0,False
20025,2012-01-21,2012,1,21,5,3,15360,7.8,Colorado,CO,49254.0,False
20026,2012-01-21,2012,1,21,5,3,15360,8.0,Connecticut,CT,64906.0,False
20027,2012-01-21,2012,1,21,5,3,15360,7.0,Delaware,DE,62837.0,False
20028,2012-01-21,2012,1,21,5,3,15360,9.9,District of Columbia,DC,16803.0,False
20029,2012-01-21,2012,1,21,5,3,15360,9.6,Florida,FL,38604.0,False
20030,2012-01-21,2012,1,21,5,3,15360,9.2,Georgia,GA,42029.0,False
20031,2012-01-21,2012,1,21,5,3,15360,6.5,Hawaii,HI,49418.0,False
20032,2012-01-21,2012,1,21,5,3,15360,8.1,Idaho,ID,3462.0,False
20033,2012-01-21,2012,1,21,5,3,15360,9.4,Illinois,IL,50304.0,False
20034,2012-01-21,2012,1,21,5,3,15360,8.7,Indiana,IN,42996.0,False
20035,2012-01-21,2012,1,21,5,3,15360,5.4,Iowa,IA,45884.0,False
20036,2012-01-21,2012,1,21,5,3,15360,6.1,Kansas,KS,44243.0,False
20037,2012-01-21,2012,1,21,5,3,15360,8.8,Kentucky,KY,37579.0,False
20038,2012-01-21,2012,1,21,5,3,15360,6.9,Louisiana,LA,48599.0,False
20039,2012-01-21,2012,1,21,5,3,15360,7.0,Maine,ME,38352.0,False
20040,2012-01-21,2012,1,21,5,3,15360,6.5,Maryland,MD,53675.0,False
20041,2012-01-21,2012,1,21,5,3,15360,6.9,Massachusetts,MA,60808.0,False
20042,2012-01-21,2012,1,21,5,3,15360,9.0,Michigan,MI,38763.0,False
20043,2012-01-21,2012,1,21,5,3,15360,5.6,Minnesota,MN,50148.0,False
20044,2012-01-21,2012,1,21,5,3,15360,9.9,Mississippi,MS,31688.0,False
20045,2012-01-21,2012,1,21,5,3,15360,7.5,Missouri,MO,42204.0,False
20046,2012-01-21,2012,1,21,5,3,15360,6.5,Montana,MT,37733.0,False
20047,2012-01-21,2012,1,21,5,3,15360,4.0,Nebraska,NE,49569.0,False
20048,2012-01-21,2012,1,21,5,3,15360,12.7,Nevada,NV,44589.0,False
20049,2012-01-21,2012,1,21,5,3,15360,5.2,New Hampshire,NH,48388.0,False
20050,2012-01-21,2012,1,21,5,3,15360,9.0,New Jersey,NJ,55023.0,False
20051,2012-01-21,2012,1,21,5,3,15360,7.0,New Mexico,NM,40297.0,False
20052,2012-01-21,2012,1,21,5,3,15360,8.3,New York,NY,61267.0,False
20053,2012-01-21,2012,1,21,5,3,15360,10.2,North Carolina,NC,43141.0,False
20054,2012-01-21,2012,1,21,5,3,15360,3.2,North Dakota,ND,52185.0,False
20055,2012-01-21,2012,1,21,5,3,15360,7.7,Ohio,OH,42667.0,False
20056,2012-01-21,2012,1,21,5,3,15360,6.1,Oklahoma,OK,38303.0,False
20057,2012-01-21,2012,1,21,5,3,15360,8.8,Oregon,OR,49601.0,False
20058,2012-01-21,2012,1,21,5,3,15360,7.6,Pennsylvania,PA,46387.0,False
20060,2012-01-21,2012,1,21,5,3,15360,10.9,Rhode Island,RI,46332.0,False
20061,2012-01-21,2012,1,21,5,3,15360,9.3,South Carolina,SC,35126.0,False
20062,2012-01-21,2012,1,21,5,3,15360,4.2,South Dakota,SD,45605.0,False
20063,2012-01-21,2012,1,21,5,3,15360,8.2,Tennessee,TN,3937.0,False
20064,2012-01-21,2012,1,21,5,3,15360,7.3,Texas,TX,47417.0,False
20065,2012-01-21,2012,1,21,5,3,15360,5.7,Utah,UT,415.0,False
20066,2012-01-21,2012,1,21,5,3,15360,5.0,Vermont,VT,4217.0,False
20067,2012-01-21,2012,1,21,5,3,15360,5.8,Virginia,VA,51946.0,False
20068,2012-01-21,2012,1,21,5,3,15360,8.3,Washington,WA,52679.0,False
20069,2012-01-21,2012,1,21,5,3,15360,7.4,West Virginia,WV,35368.0,False
20070,2012-01-21,2012,1,21,5,3,15360,6.9,Wisconsin,WI,44126.0,False
20071,2012-01-21,2012,1,21,5,3,15360,5.5,Wyoming,WY,64603.0,False
20072,2012-01-22,2012,1,22,6,3,15361,7.8,Alabama,AL,35913.0,False
20073,2012-01-22,2012,1,22,6,3,15361,7.2,Alaska,AK,69564.0,False
20074,2012-01-22,2012,1,22,6,3,15361,8.7,Arizona,AZ,37935.0,False
20075,2012-01-22,2012,1,22,6,3,15361,7.6,Arkansas,AR,34671.0,False
20076,2012-01-22,2012,1,22,6,3,15361,10.9,California,CA,51871.0,False
20077,2012-01-22,2012,1,22,6,3,15361,7.8,Colorado,CO,49254.0,False
20078,2012-01-22,2012,1,22,6,3,15361,8.0,Connecticut,CT,64906.0,False
20079,2012-01-22,2012,1,22,6,3,15361,7.0,Delaware,DE,62837.0,False
20080,2012-01-22,2012,1,22,6,3,15361,9.9,District of Columbia,DC,16803.0,False
20081,2012-01-22,2012,1,22,6,3,15361,9.6,Florida,FL,38604.0,False
20082,2012-01-22,2012,1,22,6,3,15361,9.2,Georgia,GA,42029.0,False
20083,2012-01-22,2012,1,22,6,3,15361,6.5,Hawaii,HI,49418.0,False
20084,2012-01-22,2012,1,22,6,3,15361,8.1,Idaho,ID,3462.0,False
20085,2012-01-22,2012,1,22,6,3,15361,9.4,Illinois,IL,50304.0,False
20086,2012-01-22,2012,1,22,6,3,15361,8.7,Indiana,IN,42996.0,False
20087,2012-01-22,2012,1,22,6,3,15361,5.4,Iowa,IA,45884.0,False
20088,2012-01-22,2012,1,22,6,3,15361,6.1,Kansas,KS,44243.0,False
20089,2012-01-22,2012,1,22,6,3,15361,8.8,Kentucky,KY,37579.0,False
20090,2012-01-22,2012,1,22,6,3,15361,6.9,Louisiana,LA,48599.0,False
20091,2012-01-22,2012,1,22,6,3,15361,7.0,Maine,ME,38352.0,False
20092,2012-01-22,2012,1,22,6,3,15361,6.5,Maryland,MD,53675.0,False
20093,2012-01-22,2012,1,22,6,3,15361,6.9,Massachusetts,MA,60808.0,False
20094,2012-01-22,2012,1,22,6,3,15361,9.0,Michigan,MI,38763.0,False
20095,2012-01-22,2012,1,22,6,3,15361,5.6,Minnesota,MN,50148.0,False
20096,2012-01-22,2012,1,22,6,3,15361,9.9,Mississippi,MS,31688.0,False
20097,2012-01-22,2012,1,22,6,3,15361,7.5,Missouri,MO,42204.0,False
20098,2012-01-22,2012,1,22,6,3,15361,6.5,Montana,MT,37733.0,False
20099,2012-01-22,2012,1,22,6,3,15361,4.0,Nebraska,NE,49569.0,False
20100,2012-01-22,2012,1,22,6,3,15361,12.7,Nevada,NV,44589.0,False
20101,2012-01-22,2012,1,22,6,3,15361,5.2,New Hampshire,NH,48388.0,False
20102,2012-01-22,2012,1,22,6,3,15361,9.0,New Jersey,NJ,55023.0,False
20103,2012-01-22,2012,1,22,6,3,15361,7.0,New Mexico,NM,40297.0,False
20104,2012-01-22,2012,1,22,6,3,15361,8.3,New York,NY,61267.0,False
20105,2012-01-22,2012,1,22,6,3,15361,10.2,North Carolina,NC,43141.0,False
20106,2012-01-22,2012,1,22,6,3,15361,3.2,North Dakota,ND,52185.0,False
20107,2012-01-22,2012,1,22,6,3,15361,7.7,Ohio,OH,42667.0,False
20108,2012-01-22,2012,1,22,6,3,15361,6.1,Oklahoma,OK,38303.0,False
20109,2012-01-22,2012,1,22,6,3,15361,8.8,Oregon,OR,49601.0,False
20110,2012-01-22,2012,1,22,6,3,15361,7.6,Pennsylvania,PA,46387.0,False
20112,2012-01-22,2012,1,22,6,3,15361,10.9,Rhode Island,RI,46332.0,False
20113,2012-01-22,2012,1,22,6,3,15361,9.3,South Carolina,SC,35126.0,False
20114,2012-01-22,2012,1,22,6,3,15361,4.2,South Dakota,SD,45605.0,False
20115,2012-01-22,2012,1,22,6,3,15361,8.2,Tennessee,TN,3937.0,False
20116,2012-01-22,2012,1,22,6,3,15361,7.3,Texas,TX,47417.0,False
20117,2012-01-22,2012,1,22,6,3,15361,5.7,Utah,UT,415.0,False
20118,2012-01-22,2012,1,22,6,3,15361,5.0,Vermont,VT,4217.0,False
20119,2012-01-22,2012,1,22,6,3,15361,5.8,Virginia,VA,51946.0,False
20120,2012-01-22,2012,1,22,6,3,15361,8.3,Washington,WA,52679.0,False
20121,2012-01-22,2012,1,22,6,3,15361,7.4,West Virginia,WV,35368.0,False
20122,2012-01-22,2012,1,22,6,3,15361,6.9,Wisconsin,WI,44126.0,False
20123,2012-01-22,2012,1,22,6,3,15361,5.5,Wyoming,WY,64603.0,False
20124,2012-01-23,2012,1,23,0,4,15362,7.8,Alabama,AL,35913.0,False
20125,2012-01-23,2012,1,23,0,4,15362,7.2,Alaska,AK,69564.0,False
20126,2012-01-23,2012,1,23,0,4,15362,8.7,Arizona,AZ,37935.0,False
20127,2012-01-23,2012,1,23,0,4,15362,7.6,Arkansas,AR,34671.0,False
20128,2012-01-23,2012,1,23,0,4,15362,10.9,California,CA,51871.0,False
20129,2012-01-23,2012,1,23,0,4,15362,7.8,Colorado,CO,49254.0,False
